Ticket_ID,Client_ID,Product,Issue_Type,Priority,Created_Date,Resolved_Date,Resolution_Hours,SLA_Target_Hours,SLA_Met,Status,Assigned_Agent,Contact_Channel,Customer_Satisfaction
TKT-00161,CLI-0170,AI Insights Module,Data Sync Error,Medium,2025-02-28,2025-03-01,24.4,24,No,Resolved,Pooja Iyer,Portal,2
TKT-00850,CLI-0099,CloudShift Platform,API Integration Failure,Medium,2023-09-15,2023-09-17,57.3,24,No,Resolved,Arjun Mishra,Email,
TKT-03880,CLI-0163,AI Insights Module,Dashboard Bug,High,2023-10-30,,,8,No,Open,Karan Rao,Portal,
TKT-03959,CLI-0025,DevOps Accelerator,Billing Query,,2023-05-15,2023-05-16,39.2,24,No,Resolved,Nikhil Reddy,Email,4
TKT-01901,CLI-0244,AI Insights Module,Onboarding Support,Critical,2024-06-24,2024-06-24,7.3,4,No,Resolved,,Chat,3
TKT-02415,CLI-0030,DevOps Accelerator,access permission issue,Medium,2025-03-07,2025-03-07,20.6,24,Yes,Resolved,Neha Gupta,Email,2
TKT-02002,CLI-0093,AnalyticsEdge,Server Downtime,Medium,2023-12-03,,,24,,In Progress,Manish Nair,Email,
TKT-00600,CLI-0152,SecureNet Suite,API Integration Failure,Medium,2024-08-27,29-08-2024,58.4,24,No,Resolved,Priya Patel,Portal,5
TKT-03778,CLI-0167,CloudShift Platform,Security Alert,Medium,2024-03-16,,,24,Yes,Open,Karan Rao,Portal,
TKT-00315,CLI-0175,DevOps Accelerator,Data Sync Error,Medium,2023-05-23,2023-05-23,3.6,24,Yes,Resolved,,Chat,3
TKT-00693,CLI-0232,CloudShift Platform,Security Alert,Critical,2024-06-06,2024-06-06,9.0,4,No,Resolved,Rahul Das,Chat,3
TKT-02082,CLI-0199,AI Insights Module,Security Alert,High,2024-07-22,2024-07-22,14.2,8,No,Resolved,Nikhil Mehta,Chat,
TKT-03450,CLI-0003,DevOps Accelerator,Access Permission Issue,Low,2023-11-09,2023-11-11,52.6,48,No,Resolved,Ananya Joshi,Phone,5
TKT-03871,CLI-0138,DataVault Pro,Server Downtime,High,01/18/2023,2023-01-18,2.9,8,Yes,Resolved,Deepika Mishra,Phone,
TKT-01895,CLI-0264,AnalyticsEdge,Feature Request,Medium,2023-07-04,2023-07-05,47.8,24,No,Resolved,Nikhil Reddy,Chat,5
TKT-01040,CLI-0267,SecureNet Suite,Server Downtime,High,2024-06-14,,,8,No,In Progress,Priya Patel,Phone,
TKT-02694,CLI-0222,AI Insights Module,Onboarding Support,Low,2024-01-03,,,48,Yes,In Progress,Rahul Das,Email,
TKT-03505,CLI-0192,SecureNet Suite,Feature Request,Medium,2023-02-12,13-02-2023,40.2,24,No,Resolved,,Email,2
TKT-00839,CLI-0177,DevOps Accelerator,Onboarding Support,Medium,2024-03-27,2024-03-27,19.1,24,Yes,Resolved,Pooja Gupta,Chat,3
TKT-00014,CLI-0007,SecureNet Suite,Login Issue,Medium,2023-09-19,2023-09-20,27.9,24,No,Resolved,Ananya Joshi,Chat,3
TKT-00093,CLI-0180,AnalyticsEdge,Security Alert,High,2025-03-30,,,8,No,Open,,Chat,
TKT-00049,CLI-0197,AnalyticsEdge,Server Downtime,Low,2023-09-08,,,48,Yes,Escalated,Pooja Patel,Phone,
TKT-02506,CLI-0217,DevOps Accelerator,API Integration Failure,Medium,2024-08-28,2024-08-28,5.0,24,,Resolved,Divya Reddy,Email,4
TKT-00879,CLI-0135,SecureNet Suite,Dashboard Bug,High,03/18/2024,,,8,Yes,Open,Neha Gupta,Chat,
TKT-01673,CLI-0287,DevOps Accelerator,Report Inaccuracy,Medium,10/18/2024,2024-10-19,46.1,24,No,Resolved,Arjun Mishra,Email,3
TKT-02805,CLI-0003,SecureNet Suite,Onboarding Support,High,2023-12-23,2023-12-23,10.0,8,No,Resolved,Nikhil Reddy,Email,3
TKT-03126,CLI-0226,DevOps Accelerator,Performance Lag,Medium,2023-01-29,,,24,No,Open,,Phone,
TKT-02080,CLI-0116,CloudShift Platform,Login Issue,Low,2023-07-19,,,48,Yes,Open,Nikhil Mehta,Email,
TKT-00126,CLI-0162,DevOps Accelerator,Server Downtime,Medium,2025-02-27,2025-02-27,16.6,24,Yes,Resolved,Pooja Patel,Phone,3
TKT-00069,CLI-0159,SecureNet Suite,Server Downtime,Medium,2023-08-03,2023-08-05,54.8,24,No,Resolved,Nikhil Mehta,Email,4
TKT-02628,CLI-0033,CloudShift Platform,Dashboard Bug,Critical,2024-03-31,,,4,Yes,In Progress,Pooja Patel,Email,
TKT-02735,CLI-0058,DataVault Pro,Access Permission Issue,Critical,2023-12-07,2023-12-07,5.8,4,No,Resolved,Rahul Das,Chat,
TKT-01167,CLI-0288,AI Insights Module,Access  Permission  Issue,Medium,2024-03-15,2024-03-15,20.2,24,Yes,Resolved,Neha Gupta,Chat,4
TKT-00391,CLI-0229,SecureNet Suite,Access Permission Issue,Low,2023-08-16,,,48,Yes,Open,Nikhil Reddy,Email,
TKT-00738,CLI-0036,DataVault Pro,Data Sync Error,Medium,2024-12-01,2024-12-02,34.1,24,No,Resolved,,Chat,5
TKT-03761,CLI-0201,AnalyticsEdge,Server Downtime,Medium,03/30/2025,,,24,No,Open,Nikhil Mehta,Portal,
TKT-02154,CLI-0131,AnalyticsEdge,Feature Request,Medium,2023-01-26,2023-01-27,41.1,24,No,Resolved,Pooja Gupta,Chat,
TKT-00772,CLI-0286,SecureNet Suite,Billing Query,Low,2024-09-17,,,48,No,Open,Pooja Patel,Phone,
TKT-01447,CLI-0237,AnalyticsEdge,Security Alert,High,2023-07-16,,,8,No,Open,,Phone,
TKT-02475,CLI-0141,CloudShift Platform,Access Permission Issue,Low,2024-01-14,2024-01-16,50.1,48,No,Resolved,Deepika Mishra,Phone,3
TKT-00899,CLI-0267,SecureNet Suite,Security Alert,Medium,2023-11-29,2023-12-01,53.8,24,No,Resolved,Karan Gupta,Portal,4
TKT-03686,CLI-0159,AI Insights Module,Feature Request,Medium,2024-12-18,2024-12-18,12.3,24,Yes,Resolved,Karan Rao,Email,4
TKT-03416,CLI-0209,DevOps Accelerator,Access Permission Issue,Medium,2024-06-12,,,24,No,Escalated,Neha Gupta,Chat,
TKT-02291,CLI-0177,DevOps Accelerator,Login Issue,High,2023-01-13,,,8,No,Escalated,Ananya Joshi,Portal,
TKT-01294,CLI-0297,AnalyticsEdge,Data Sync Error,Low,2023-12-15,,,48,No,Open,Pooja Patel,Chat,
TKT-01326,CLI-0201,DataVault Pro,Access Permission Issue,Critical,2025-02-18,,,4,Yes,Escalated,Pooja Gupta,Portal,
TKT-02873,CLI-0151,CloudShift Platform,Billing Query,High,2023-08-14,,,8,Yes,Escalated,Siddharth Reddy,Chat,
TKT-02317,CLI-0014,SecureNet Suite,Dashboard Bug,Low,2023-12-21,,,48,Yes,In Progress,Manish Nair,Phone,
TKT-00156,CLI-0113,AI Insights Module,Onboarding Support,High,2023-05-14,2023-05-14,13.7,8,No,Resolved,Ananya Joshi,Email,3
TKT-02244,CLI-0297,AI Insights Module,Performance Lag,Low,2025-03-08,2025-03-10,58.7,48,No,Resolved,Ananya Joshi,Email,
TKT-00382,CLI-0189,DataVault Pro,Login Issue,Medium,2023-07-13,,,24,Yes,In Progress,Nikhil Reddy,Email,
TKT-02681,CLI-0026,DataVault Pro,Access Permission Issue,Low,2024-10-01,,,48,Yes,Open,Arjun Mishra,Email,
TKT-02877,CLI-0145,CloudShift Platform,API Integration Failure,Medium,2025-02-26,2025-02-26,16.8,24,Yes,Resolved,Rahul Das,Phone,5
TKT-01579,CLI-0266,SecureNet Suite,Access Permission Issue,Critical,2024-07-17,,,4,No,Open,Manish Nair,Phone,
TKT-03291,CLI-0136,AnalyticsEdge,Onboarding Support,Medium,07/21/2023,,,24,No,Escalated,Priya Patel,Email,
TKT-03669,CLI-0056,DataVault Pro,Billing Query,High,2024-03-21,2024-03-21,5.8,8,Yes,Resolved,Pooja Iyer,Phone,
TKT-02768,CLI-0192,CloudShift Platform,Access Permission Issue,Critical,2024-10-22,2024-10-22,2.5,4,Yes,Resolved,Ananya Joshi,Email,3
TKT-02071,CLI-0036,DataVault Pro,Billing Query,Medium,2023-04-12,2023-04-13,31.5,24,No,Resolved,Deepika Mishra,Chat,3
TKT-00048,CLI-0293,SecureNet Suite,Login Issue,Low,2024-04-25,2024-04-26,43.3,48,Yes,Resolved,Divya Verma,Portal,3
TKT-03046,CLI-0140,AnalyticsEdge,Access Permission Issue,Low,07/13/2024,2024-07-15,71.6,48,No,Resolved,Pooja Iyer,Email,4
TKT-01003,CLI-0104,CloudShift Platform,Dashboard Bug,Medium,2024-06-26,,,24,Yes,Escalated,Kavya Iyer,Phone,
TKT-01602,CLI-0088,AnalyticsEdge,Server Downtime,High,2023-01-22,2023-01-22,16.2,8,No,Resolved,Nikhil Reddy,Phone,
TKT-03595,CLI-0179,DataVault Pro,Report Inaccuracy,Medium,2023-04-29,2023-05-01,56.3,24,No,Resolved,Pooja Patel,Phone,3
TKT-00922,CLI-0203,SecureNet Suite,Login Issue,High,2025-01-08,2025-01-08,14.7,8,No,Resolved,Divya Reddy,Email,4
TKT-01468,CLI-0093,AnalyticsEdge,Login Issue,High,2024-07-08,,,8,Yes,Escalated,Ananya Joshi,Email,
TKT-02293,CLI-0073,AnalyticsEdge,Access Permission Issue,Medium,2023-08-03,,,24,Yes,Open,Karan Rao,Email,
TKT-02021,CLI-0248,CloudShift Platform,Data Sync Error,High,2024-05-25,2024-05-25,16.4,8,No,Resolved,Divya Reddy,Email,4
TKT-00331,CLI-0211,SecureNet Suite,Security Alert,Low,2024-09-29,2024-10-02,73.5,48,No,Resolved,Deepika Mishra,Chat,3
TKT-03198,CLI-0117,AnalyticsEdge,Data Sync Error,Medium,09/22/2023,2023-09-24,57.5,24,No,Resolved,Divya Verma,Chat,1
TKT-00040,CLI-0141,DevOps Accelerator,Onboarding Support,High,2024-03-26,2024-03-26,12.3,8,No,Resolved,Priya Nair,Portal,3
TKT-00900,CLI-0242,CloudShift Platform,Report Inaccuracy,High,2024-10-21,2024-10-21,11.9,8,No,Resolved,Neha Gupta,Chat,5
TKT-01883,CLI-0119,AnalyticsEdge,Performance Lag,Critical,2023-04-08,2023-04-08,3.9,4,Yes,Resolved,Nikhil Reddy,Chat,2
TKT-00457,CLI-0064,CloudShift Platform,Performance Lag,Low,2024-08-09,,,48,No,In Progress,Priya Nair,Portal,
TKT-01424,CLI-0130,AI Insights Module,API Integration Failure,Low,2024-10-12,2024-10-14,60.8,48,No,Resolved,Pooja Gupta,Email,2
TKT-00543,CLI-0222,CloudShift Platform,Server Downtime,High,2025-03-23,,,8,No,Escalated,Nikhil Reddy,Email,
TKT-02644,CLI-0040,DevOps Accelerator,api integration failure,Low,2023-08-26,,,48,Yes,Escalated,Siddharth Reddy,Portal,
TKT-01072,CLI-0097,CloudShift Platform,Feature Request,Medium,2024-04-27,,,24,Yes,Open,,Portal,
TKT-03893,CLI-0229,SecureNet Suite,Server Downtime,High,03/09/2025,,,8,No,In Progress,Karan Gupta,Phone,
TKT-03844,CLI-0013,AnalyticsEdge,Report Inaccuracy,Low,2024-11-07,2024-11-07,2.6,48,Yes,Resolved,Rahul Das,Portal,
TKT-02684,CLI-0210,DataVault Pro,Data Sync Error,High,2023-09-29,29-09-2023,15.2,8,No,Resolved,Nikhil Mehta,Phone,4
TKT-01357,CLI-0265,CloudShift Platform,billing query,Medium,2023-06-01,,,24,No,Open,Ananya Joshi,Email,
TKT-03845,CLI-0258,DevOps Accelerator,Report Inaccuracy,High,2024-08-04,2024-08-04,18.1,8,No,Resolved,,Email,
TKT-02101,CLI-0057,CloudShift Platform,Billing Query,Low,2024-02-07,,,48,Yes,In Progress,Divya Verma,Portal,
TKT-01781,CLI-0234,CloudShift Platform,Dashboard Bug,Medium,2023-02-02,,,24,Yes,Escalated,Manish Nair,Email,
TKT-01808,CLI-0015,DataVault Pro,Feature Request,Low,2024-09-13,,,48,No,Escalated,Kavya Iyer,Phone,
TKT-01203,CLI-0038,CloudShift Platform,Security Alert,High,2024-07-09,,,8,Yes,Escalated,Nikhil Reddy,Chat,
TKT-00776,CLI-0025,DevOps Accelerator,Access Permission Issue,High,2025-01-26,2025-01-26,17.8,8,No,Resolved,Priya Nair,Email,4
TKT-03989,CLI-0221,DataVault Pro,Access Permission Issue,High,2024-03-07,,,8,Yes,In Progress,Priya Patel,Phone,
TKT-03469,CLI-0229,CloudShift Platform,security alert,Medium,2023-07-21,2023-07-21,18.6,24,Yes,Resolved,Divya Reddy,Portal,2
TKT-01107,CLI-0150,DevOps Accelerator,Login Issue,High,2024-04-03,2024-04-03,3.4,8,Yes,Resolved,Manish Nair,Portal,4
TKT-00438,CLI-0041,SecureNet Suite,API Integration Failure,High,2023-09-10,2023-09-10,19.1,8,No,Resolved,Nikhil Reddy,Portal,
TKT-03999,CLI-0029,DevOps Accelerator,Server Downtime,High,2024-02-11,2024-02-11,19.0,8,No,Resolved,Pooja Gupta,Email,5
TKT-01657,CLI-0097,AnalyticsEdge,Billing Query,Low,2023-04-17,2023-04-21,109.8,48,No,Resolved,Arjun Mishra,Portal,5
TKT-01626,CLI-0164,DevOps Accelerator,Report Inaccuracy,Medium,2023-07-03,2023-07-04,28.0,24,No,Resolved,Pooja Patel,Portal,4
TKT-00627,CLI-0211,CloudShift Platform,Feature Request,Medium,2023-10-14,2023-10-16,58.0,24,No,Resolved,Karan Gupta,Phone,2
TKT-02389,CLI-0170,CloudShift Platform,access permission issue,Low,2024-08-29,2024-09-02,96.1,48,No,Resolved,Arjun Mishra,Phone,2
TKT-01483,CLI-0130,AnalyticsEdge,Dashboard Bug,Low,2024-11-04,2024-11-04,8.3,48,Yes,Resolved,Divya Verma,Chat,
TKT-01592,CLI-0285,DataVault Pro,Login Issue,Medium,2023-10-19,2023-10-20,25.5,24,No,Resolved,Priya Patel,Email,5
TKT-02006,CLI-0112,CloudShift Platform,API Integration Failure,High,2023-05-25,,,8,No,Open,Divya Reddy,Email,
TKT-01554,CLI-0215,SecureNet Suite,Security Alert,High,07/20/2023,2023-07-20,1.5,8,Yes,Resolved,,Phone,4
TKT-02981,CLI-0200,CloudShift Platform,Feature Request,High,2024-08-05,2024-08-05,13.3,8,No,Resolved,Nikhil Reddy,Portal,
TKT-01348,CLI-0059,AnalyticsEdge,Dashboard Bug,Medium,2024-11-25,2024-11-26,27.5,24,No,Resolved,Pooja Gupta,Email,5
TKT-01133,CLI-0270,DataVault Pro,Onboarding Support,Low,2023-07-09,2023-07-10,37.6,48,Yes,Resolved,Divya Verma,Portal,3
TKT-03461,CLI-0009,AnalyticsEdge,Feature Request,Low,2024-10-02,,,48,No,Open,Divya Verma,Portal,
TKT-00188,CLI-0225,AnalyticsEdge,Login Issue,High,2025-03-13,,,8,No,Open,Priya Nair,Phone,
TKT-02703,CLI-0286,DevOps Accelerator,Access Permission Issue,Critical,2023-06-07,2023-06-07,5.9,4,No,Resolved,Rahul Das,Portal,2
TKT-00280,CLI-0008,SecureNet Suite,Dashboard  Bug,High,2024-05-04,2024-05-04,19.3,8,No,Resolved,Manish Nair,Phone,4
TKT-00072,CLI-0113,DevOps Accelerator,Performance Lag,Critical,2023-03-01,,,4,No,In Progress,Pooja Patel,Email,
TKT-03435,CLI-0037,DevOps Accelerator,Feature Request,Critical,2023-12-26,,,4,No,In Progress,Pooja Gupta,Email,
TKT-00375,CLI-0107,DataVault Pro,Login Issue,High,2024-02-25,2024-02-25,15.1,8,No,Resolved,Pooja Patel,Chat,5
TKT-00013,CLI-0233,AnalyticsEdge,Login Issue,Critical,2023-03-19,2023-03-19,5.5,4,No,Resolved,Pooja Patel,Phone,5
TKT-00637,CLI-0042,AnalyticsEdge,Onboarding Support,High,2025-02-17,2025-02-17,18.8,8,No,Resolved,,Phone,4
TKT-00791,CLI-0012,DataVault Pro,Feature Request,Low,2023-07-10,,,48,Yes,Open,Kavya Iyer,Phone,
TKT-03316,CLI-0023,CloudShift Platform,Dashboard Bug,Medium,2023-12-03,,,24,Yes,In Progress,Divya Reddy,Portal,
TKT-01428,CLI-0056,CloudShift Platform,Access Permission Issue,High,2023-05-25,2023-05-25,17.0,8,No,Resolved,Karan Gupta,Chat,4
TKT-00717,CLI-0122,AnalyticsEdge,Security Alert,High,2024-09-13,2024-09-13,13.1,8,No,Resolved,Pooja Iyer,Phone,
TKT-03424,CLI-0295,DataVault Pro,Dashboard Bug,Medium,2025-01-11,,,24,No,Escalated,Nikhil Mehta,Chat,
TKT-02657,CLI-0041,SecureNet Suite,Dashboard Bug,Medium,2024-11-04,,,24,No,In Progress,Nikhil Mehta,Portal,
TKT-03121,CLI-0223,AI Insights Module,Report Inaccuracy,Medium,2023-09-21,2023-09-21,3.1,24,Yes,Resolved,Nikhil Mehta,Chat,3
TKT-03954,CLI-0067,AnalyticsEdge,Billing Query,Low,2025-02-17,2025-02-18,29.5,48,Yes,Resolved,Pooja Iyer,Chat,4
TKT-03008,CLI-0017,CloudShift Platform,Data Sync Error,Medium,2023-05-02,2023-05-04,52.7,24,No,Resolved,Divya Reddy,Portal,3
TKT-03603,CLI-0211,DevOps Accelerator,Onboarding Support,High,2024-06-28,,,8,,Open,Deepika Mishra,Chat,
TKT-03629,CLI-0243,DataVault Pro,Feature Request,Low,2023-04-25,2023-04-25,0.5,48,Yes,Resolved,Kavya Iyer,Chat,5
TKT-00017,CLI-0084,AnalyticsEdge,Billing Query,Low,2025-01-02,2025-01-02,22.6,48,Yes,Resolved,Deepika Mishra,Email,
TKT-03153,CLI-0206,AnalyticsEdge,Access Permission Issue,Medium,2024-08-04,2024-08-04,9.8,24,Yes,Resolved,Pooja Iyer,Chat,2
TKT-01712,CLI-0281,DevOps Accelerator,Server Downtime,Medium,2024-10-30,,,24,No,Open,Pooja Iyer,Email,
TKT-01567,CLI-0203,SecureNet Suite,Billing Query,Critical,2023-08-12,2023-08-12,7.7,4,No,Resolved,Pooja Iyer,Email,5
TKT-03549,CLI-0257,SecureNet Suite,Report Inaccuracy,Medium,2024-09-20,2024-09-22,55.0,24,No,Resolved,Pooja Iyer,Portal,1
TKT-03161,CLI-0292,DevOps Accelerator,Report Inaccuracy,High,2024-05-31,,,8,Yes,Open,Karan Gupta,Email,
TKT-03017,CLI-0071,DevOps Accelerator,Data Sync Error,Medium,04/19/2023,2023-04-20,35.0,24,No,Resolved,Rahul Das,Email,5
TKT-01769,CLI-0125,DevOps Accelerator,Onboarding Support,High,2023-08-28,2023-08-28,6.6,8,Yes,Resolved,Arjun Mishra,Chat,3
TKT-00644,CLI-0127,DataVault Pro,Feature Request,Medium,2023-12-21,,,24,Yes,Open,Karan Rao,Portal,
TKT-01164,CLI-0246,SecureNet Suite,API Integration Failure,High,2024-04-10,2024-04-10,4.2,8,Yes,Resolved,Nikhil Mehta,Email,
TKT-01745,CLI-0249,AnalyticsEdge,Data Sync Error,Medium,2024-03-05,2024-03-05,1.1,24,Yes,Resolved,Divya Verma,Chat,
TKT-00609,CLI-0273,CloudShift Platform,Performance Lag,Medium,2023-09-26,2023-09-27,46.4,24,No,Resolved,Ananya Joshi,Phone,3
TKT-03967,CLI-0241,DataVault Pro,Report Inaccuracy,High,2025-03-24,2025-03-24,4.8,8,Yes,Resolved,Kavya Iyer,Phone,5
TKT-02119,CLI-0030,DevOps Accelerator,Data Sync Error,Medium,2024-10-06,2024-10-07,33.2,24,No,Resolved,Priya Nair,Phone,4
TKT-00926,CLI-0145,CloudShift Platform,Access Permission Issue,Low,2024-02-29,2024-03-01,43.6,48,Yes,Resolved,Neha Gupta,Phone,
TKT-03589,CLI-0141,AnalyticsEdge,Performance Lag,Medium,2024-02-09,2024-02-11,50.6,24,No,Resolved,,Chat,3
TKT-02902,CLI-0133,CloudShift Platform,Data Sync Error,Critical,2023-08-29,2023-08-29,5.9,4,No,Resolved,Divya Verma,Chat,
TKT-01861,CLI-0276,CloudShift Platform,Performance Lag,High,2023-07-20,2023-07-20,0.6,8,Yes,Resolved,Divya Reddy,Phone,3
TKT-01616,CLI-0243,DevOps Accelerator,Performance Lag,Low,2023-01-25,,,48,Yes,Escalated,Rahul Das,Chat,
TKT-00943,CLI-0098,DataVault Pro,Onboarding Support,Low,2024-07-29,2024-07-31,52.2,48,No,Resolved,Rahul Das,Phone,5
TKT-03360,CLI-0038,DataVault Pro,Feature Request,Critical,2023-06-16,2023-06-16,8.2,4,No,Resolved,Priya Patel,Email,4
TKT-01810,CLI-0221,CloudShift Platform,API Integration Failure,Medium,2023-07-24,,,24,Yes,In Progress,Divya Verma,Email,
TKT-01377,CLI-0050,SecureNet Suite,Dashboard Bug,High,2023-06-24,2023-06-24,16.5,8,No,Resolved,Nikhil Mehta,Phone,
TKT-00372,CLI-0100,DataVault Pro,Security Alert,Low,03/21/2023,2023-03-21,6.5,48,Yes,Resolved,Manish Nair,Chat,5
TKT-02076,CLI-0135,SecureNet Suite,Report Inaccuracy,Critical,2023-09-11,,,4,No,In Progress,Rahul Das,Phone,
TKT-01563,CLI-0151,AI Insights Module,performance lag,High,2023-01-08,2023-01-08,1.2,8,Yes,Resolved,Rahul Das,Chat,3
TKT-01310,CLI-0163,DevOps Accelerator,Report Inaccuracy,Critical,2024-07-27,2024-07-27,5.1,4,No,Resolved,Karan Rao,Portal,3
TKT-01247,CLI-0084,CloudShift Platform,Dashboard Bug,Low,2023-12-16,2023-12-19,79.8,48,No,Resolved,Pooja Patel,Phone,2
TKT-03336,CLI-0074,DevOps Accelerator,Access Permission Issue,Medium,2025-01-04,2025-01-06,50.8,24,No,Resolved,Pooja Iyer,Chat,4
TKT-00159,CLI-0285,SecureNet Suite,Server Downtime,Critical,2023-08-14,2023-08-14,3.3,4,Yes,Resolved,Deepika Mishra,Phone,5
TKT-01207,CLI-0209,AnalyticsEdge,Onboarding Support,Low,2023-10-07,2023-10-07,7.0,48,Yes,Resolved,Neha Gupta,Portal,5
TKT-03974,CLI-0202,SecureNet Suite,Performance Lag,High,07/08/2024,2024-07-08,15.8,8,No,Resolved,Pooja Iyer,Email,4
TKT-01710,CLI-0248,AnalyticsEdge,Server Downtime,Medium,2023-06-22,2023-06-24,49.8,24,No,Resolved,Divya Verma,Chat,4
TKT-03863,CLI-0043,AnalyticsEdge,Feature  Request,High,2025-03-09,2025-03-09,9.3,8,No,Resolved,Rahul Das,Email,1
TKT-03287,CLI-0066,AnalyticsEdge,Access Permission Issue,Low,2023-02-12,,,48,No,Escalated,Divya Reddy,Email,
TKT-00490,CLI-0286,AI Insights Module,Server Downtime,,2023-09-17,2023-09-19,61.5,48,No,Resolved,,Email,3
TKT-01961,CLI-0097,AnalyticsEdge,Report  Inaccuracy,Medium,2023-11-15,,,24,Yes,Escalated,Karan Rao,Chat,
TKT-01648,CLI-0031,CloudShift Platform,Dashboard Bug,Medium,2023-08-29,2023-08-30,35.0,24,No,Resolved,Siddharth Reddy,Chat,3
TKT-02507,CLI-0010,SecureNet Suite,Performance Lag,Medium,2023-02-21,,,24,No,Open,Nikhil Reddy,Email,
TKT-02804,CLI-0167,DevOps Accelerator,feature  request,High,2024-04-20,,,8,No,In Progress,Priya Patel,Phone,
TKT-03394,CLI-0192,CloudShift Platform,Report Inaccuracy,Critical,2023-09-15,2023-09-15,5.0,4,No,Resolved,Priya Nair,Chat,3
TKT-01734,CLI-0047,AnalyticsEdge,Security Alert,Medium,05/16/2024,,,24,Yes,Open,Kavya Iyer,Email,
TKT-03016,CLI-0152,AI Insights Module,Feature Request,Medium,2024-04-24,2024-04-24,20.3,24,Yes,Resolved,Siddharth Reddy,Chat,4
TKT-02532,CLI-0054,AnalyticsEdge,Security Alert,Medium,2024-06-08,2024-06-10,54.5,24,No,Resolved,Arjun Mishra,Chat,3
TKT-03569,CLI-0097,AI Insights Module,API Integration Failure,High,2024-07-10,2024-07-10,7.4,8,Yes,Resolved,Nikhil Mehta,Chat,4
TKT-00414,CLI-0099,SecureNet Suite,Dashboard Bug,High,2024-09-03,,,8,No,In Progress,Pooja Patel,Email,
TKT-01372,CLI-0073,AnalyticsEdge,Billing Query,Medium,2023-01-12,2023-01-12,19.0,24,Yes,Resolved,Neha Gupta,Email,3
TKT-03289,CLI-0088,DataVault Pro,Billing Query,Low,2023-09-28,2023-09-28,5.4,48,Yes,Resolved,Pooja Gupta,Email,1
TKT-02564,CLI-0134,AI Insights Module,Feature Request,Medium,2024-11-02,2024-11-02,16.9,24,Yes,Resolved,Priya Patel,Chat,4
TKT-00179,CLI-0071,DataVault Pro,API Integration Failure,Critical,2024-10-23,2024-10-23,0.8,4,Yes,Resolved,Divya Verma,Email,
TKT-00444,CLI-0240,AI Insights Module,Security Alert,Low,2024-01-11,2024-01-13,50.9,48,No,Resolved,Pooja Gupta,Email,
TKT-02406,CLI-0290,DevOps Accelerator,Data Sync Error,,2023-04-26,,,24,No,In Progress,Pooja Patel,Chat,
TKT-01681,CLI-0188,AI Insights Module,Billing Query,Medium,2023-05-14,,,24,Yes,Open,Kavya Iyer,Phone,
TKT-03973,CLI-0271,AnalyticsEdge,Report Inaccuracy,Medium,2024-03-15,,,24,No,Open,Karan Gupta,Phone,
TKT-02995,CLI-0199,DataVault Pro,Report Inaccuracy,Low,2024-10-14,2024-10-16,62.7,48,No,Resolved,Karan Rao,Portal,
TKT-00696,CLI-0013,AnalyticsEdge,Onboarding Support,High,2024-07-31,,,8,No,Open,Divya Reddy,Portal,
TKT-00259,CLI-0101,DevOps Accelerator,Feature Request,Medium,2023-07-29,2023-07-30,24.7,24,No,Resolved,Pooja Iyer,Email,5
TKT-03058,CLI-0108,AnalyticsEdge,Server Downtime,Low,2023-05-12,,,48,No,Escalated,Arjun Mishra,Portal,
TKT-01662,CLI-0038,AnalyticsEdge,Login Issue,Medium,2023-12-04,2023-12-05,28.4,24,No,Resolved,Siddharth Reddy,Phone,3
TKT-00304,CLI-0276,CloudShift Platform,Login Issue,Low,2023-04-30,2023-05-03,73.1,48,No,Resolved,Siddharth Reddy,Chat,2
TKT-02952,CLI-0267,CloudShift Platform,Billing Query,Medium,2024-04-23,2024-04-23,12.9,24,Yes,Resolved,Pooja Patel,Phone,2
TKT-02398,CLI-0258,DevOps Accelerator,Security Alert,High,2024-10-29,2024-10-29,13.8,8,No,Resolved,Divya Reddy,Phone,1
TKT-01287,CLI-0106,DevOps Accelerator,Access Permission Issue,Medium,2023-09-28,2023-09-29,44.8,24,No,Resolved,Pooja Gupta,Email,4
TKT-02059,CLI-0137,AI Insights Module,API Integration Failure,Low,2023-10-14,,,48,Yes,Escalated,Nikhil Mehta,Portal,
TKT-02376,CLI-0189,DataVault Pro,Access Permission Issue,Low,2024-10-15,,,48,No,In Progress,Deepika Mishra,Chat,
TKT-03407,CLI-0075,AI Insights Module,Billing Query,Critical,10/03/2023,2023-10-03,7.6,4,No,Resolved,Karan Rao,Chat,
TKT-00758,CLI-0044,CloudShift Platform,Security Alert,Medium,2023-11-05,2023-11-06,29.7,24,No,Resolved,Deepika Mishra,Email,4
TKT-00583,CLI-0097,SecureNet Suite,API Integration Failure,Medium,2023-04-01,,,24,No,In Progress,Pooja Gupta,Portal,
TKT-00822,CLI-0242,SecureNet Suite,Performance Lag,Medium,2025-02-11,2025-02-13,55.1,24,No,Resolved,Divya Reddy,Email,3
TKT-03514,CLI-0218,AnalyticsEdge,Access Permission Issue,Low,2024-08-16,,,48,Yes,Open,Nikhil Reddy,Email,
TKT-03171,CLI-0023,SecureNet Suite,Performance Lag,High,04/03/2024,,,8,Yes,In Progress,Rahul Das,Phone,
